PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
1,-0.0000626179,0.0004148571,0.0000000000,-19.2519721258,128.4082268876,0,0,0,0
2,-0.0000398534,0.0004152431,0.0000000000,-12.2529919911,128.5276963615,0,0,0,0
3,-0.0000398534,0.0004152431,0.0000000000,-12.2529919911,128.5276963615,0,0,0,0
4,-0.0000170889,0.0004156290,0.0000000000,-5.2540118676,128.6471662400,0,0,0,0
5,-0.0000170889,0.0004156290,0.0000000000,-5.2540118676,128.6471662400,0,0,0,0
6,0.0001815178,0.0012248709,0.0000000000,55.8078528039,379.1265666652,0,0,0,0
7,0.0001815178,0.0012248709,0.0000000000,55.8078528039,379.1265666652,0,0,0,0
8,0.0001814306,0.0012361783,0.0000000000,55.7810295241,382.6264643170,0,0,0,0
9,0.0001814306,0.0012361783,0.0000000000,55.7810295241,382.6264643170,0,0,0,0
10,0.0001811688,0.0012701004,0.0000000000,55.7005596940,393.1261555516,0,0,0,0
11,0.0001811688,0.0012701004,0.0000000000,55.7005596940,393.1261555516,0,0,0,0
12,0.0000933526,0.0012694319,0.0000000000,28.7013522619,392.9192337472,0,0,0,0
13,0.0000933526,0.0012694319,0.0000000000,28.7013522619,392.9192337472,0,0,0,0
14,0.0000900860,0.0012694070,0.0000000000,27.6970467589,392.9115315864,0,0,0,0
15,0.0000900860,0.0012694070,0.0000000000,27.6970467589,392.9115315864,0,0,0,0
16,0.0000869068,0.0012693742,0.0000000000,26.7195994467,392.9013780166,0,0,0,0
17,0.0000869068,0.0012693742,0.0000000000,26.7195994467,392.9013780166,0,0,0,0
18,0.0000838662,0.0012692925,0.0000000000,25.7847526854,392.8760768949,0,0,0,0
19,0.0000838662,0.0012692925,0.0000000000,25.7847526854,392.8760768949,0,0,0,0
20,0.0000808276,0.0012691549,0.0000000000,24.8505334963,392.8334754165,0,0,0,0
21,0.0000808276,0.0012691549,0.0000000000,24.8505334963,392.8334754165,0,0,0,0
22,0.0000777921,0.0012689614,0.0000000000,23.9172628582,392.7735858386,0,0,0,0
23,0.0000777921,0.0012689614,0.0000000000,23.9172628582,392.7735858386,0,0,0,0
24,0.0000747607,0.0012687121,0.0000000000,22.9852617495,392.6964304465,0,0,0,0
25,0.0000747607,0.0012687121,0.0000000000,22.9852617495,392.6964304465,0,0,0,0
26,0.0000717345,0.0012684071,0.0000000000,22.0548478284,392.6020348690,0,0,0,0
27,0.0000717345,0.0012684071,0.0000000000,22.0548478284,392.6020348690,0,0,0,0
28,0.0000687145,0.0012680466,0.0000000000,21.1263420733,392.4904314202,0,0,0,0
29,0.0000687145,0.0012680466,0.0000000000,21.1263420733,392.4904314202,0,0,0,0
30,0.0000657017,0.0012676305,0.0000000000,20.2000599287,392.3616591001,0,0,0,0
31,0.0000657017,0.0012676305,0.0000000000,20.2000599287,392.3616591001,0,0,0,0
32,0.0000626972,0.0012671592,0.0000000000,19.2763212664,392.2157613655,0,0,0,0
33,0.0000626972,0.0012671592,0.0000000000,19.2763212664,392.2157613655,0,0,0,0
34,0.0000597020,0.0012666326,0.0000000000,18.3554415308,392.0527883593,0,0,0,0
35,0.0000597020,0.0012666326,0.0000000000,18.3554415308,392.0527883593,0,0,0,0
36,0.0000567171,0.0012660511,0.0000000000,17.4377361663,391.8727957954,0,0,0,0
37,0.0000567171,0.0012660511,0.0000000000,17.4377361663,391.8727957954,0,0,0,0
38,0.0000531536,0.0012652820,0.0000000000,16.3421398433,391.6347301053,0,0,0,0
39,0.0000531536,0.0012652820,0.0000000000,16.3421398433,391.6347301053,0,0,0,0
40,0.0000501327,0.0012645647,0.0000000000,15.4133573836,391.4127012127,0,0,0,0
41,0.0000501327,0.0012645647,0.0000000000,15.4133573836,391.4127012127,0,0,0,0
42,0.0000471880,0.0012638076,0.0000000000,14.5080052789,391.1783550407,0,0,0,0
43,0.0000471880,0.0012638076,0.0000000000,14.5080052789,391.1783550407,0,0,0,0
44,0.0000442579,0.0012629964,0.0000000000,13.6071479848,390.9272890527,0,0,0,0
45,0.0000442579,0.0012629964,0.0000000000,13.6071479848,390.9272890527,0,0,0,0
46,0.0000413435,0.0012621315,0.0000000000,12.7110909843,390.6595890484,0,0,0,0
47,0.0000413435,0.0012621315,0.0000000000,12.7110909843,390.6595890484,0,0,0,0
48,0.0000384456,0.0012612132,0.0000000000,11.8201441878,390.3753475132,0,0,0,0
49,0.0000384456,0.0012612132,0.0000000000,11.8201441878,390.3753475132,0,0,0,0
50,0.0000355654,0.0012602418,0.0000000000,10.9346119716,390.0746613896,0,0,0,0
51,0.0000355654,0.0012602418,0.0000000000,10.9346119716,390.0746613896,0,0,0,0
