DID,Dist,PID,Dir,Apara,r,slope,cant,LW,RW
66,27.65,67,0,0,0,0,0,0,0
67,28.65,68,0,0,0,0,0,0,0
68,29.65,69,0,0,0,0,0,0,0
69,30.64,70,0,0,0,0,0,0,0
70,31.65,71,0,0,0,0,0,0,0
71,32.65,72,0,0,0,0,0,0,0
72,33.65,73,0,0,0,0,0,0,0
73,34.65,74,0,0,0,0,0,0,0
74,35.64,75,0,0,0,0,0,0,0
75,36.65,76,0,0,0,0,0,0,0
76,37.65,77,0,0,0,0,0,0,0
77,37.92,78,0,0,0,0,0,0,0
78,38.92,79,0,0,0,0,0,0,0
79,39.92,80,0,0,0,0,0,0,0
80,40.92,81,0,0,0,0,0,0,0
81,41.92,82,0,0,0,0,0,0,0
82,42.91,83,0,0,0,0,0,0,0
83,43.92,84,0,0,0,0,0,0,0
84,44.92,85,0,0,0,0,0,0,0
85,45.92,86,0,0,0,0,0,0,0
86,46.92,87,0,0,0,0,0,0,0
87,47.92,88,0,0,0,0,0,0,0
88,48.92,89,0,0,0,0,0,0,0
89,49.91,90,0,0,0,0,0,0,0
90,50.92,91,0,0,0,0,0,0,0
91,51.92,92,0,0,0,0,0,0,0
92,52.91,93,0,0,0,0,0,0,0
93,53.92,94,0,0,0,0,0,0,0
94,54.92,95,0,0,0,0,0,0,0
95,55.92,96,0,0,0,0,0,0,0
96,56.92,97,0,0,0,0,0,0,0
97,57.91,98,0,0,0,0,0,0,0
98,58.92,99,0,0,0,0,0,0,0
99,59.92,100,0,0,0,0,0,0,0
100,60.92,101,0,0,0,0,0,0,0
101,61.91,102,0,0,0,0,0,0,0
102,62.92,103,0,0,0,0,0,0,0
103,63.91,104,0,0,0,0,0,0,0
104,64.92,105,0,0,0,0,0,0,0
105,65.92,106,0,0,0,0,0,0,0
106,66.92,107,0,0,0,0,0,0,0
107,67.92,108,0,0,0,0,0,0,0
108,68.92,109,0,0,0,0,0,0,0
109,69.92,110,0,0,0,0,0,0,0
110,70.92,111,0,0,0,0,0,0,0
111,71.92,112,0,0,0,0,0,0,0
112,72.45,113,0,0,0,0,0,0,0
113,73.45,114,0,0,0,0,0,0,0
114,74.45,115,0,0,0,0,0,0,0
115,75.45,116,0,0,0,0,0,0,0
116,76.44,117,0,0,0,0,0,0,0
117,77.44,118,0,0,0,0,0,0,0
118,78.45,119,0,0,0,0,0,0,0
119,79.45,120,0,0,0,0,0,0,0
120,80.45,121,0,0,0,0,0,0,0
121,81.45,122,0,0,0,0,0,0,0
122,82.45,123,0,0,0,0,0,0,0
123,83.45,124,0,0,0,0,0,0,0
124,84.44,125,0,0,0,0,0,0,0
125,85.44,126,0,0,0,0,0,0,0
126,86.44,127,0,0,0,0,0,0,0
127,87.45,128,0,0,0,0,0,0,0
128,88.45,129,0,0,0,0,0,0,0
129,89.45,130,0,0,0,0,0,0,0
130,90.45,131,0,0,0,0,0,0,0
131,91.36,132,0,0,0,0,0,0,0
132,92.36,133,0,0,0,0,0,0,0
133,93.36,134,0,0,0,0,0,0,0
134,94.36,135,0,0,0,0,0,0,0
135,95.36,136,0,0,0,0,0,0,0
136,96.36,137,0,0,0,0,0,0,0
137,97.36,138,0,0,0,0,0,0,0
138,98.36,139,0,0,0,0,0,0,0
139,99.36,140,0,0,0,0,0,0,0
140,100.36,141,0,0,0,0,0,0,0
141,101.36,142,0,0,0,0,0,0,0
142,102.36,143,0,0,0,0,0,0,0
143,103.36,144,0,0,0,0,0,0,0
144,104.36,145,0,0,0,0,0,0,0
145,105.36,146,0,0,0,0,0,0,0
146,106.36,147,0,0,0,0,0,0,0
147,107.35,148,0,0,0,0,0,0,0
148,0,150,0,0,0,0,0,0,0
149,1,151,0,0,0,0,0,0,0
150,2,152,0,0,0,0,0,0,0
151,3,153,0,0,0,0,0,0,0
152,4,154,0,0,0,0,0,0,0
153,5,155,0,0,0,0,0,0,0
154,6,156,0,0,0,0,0,0,0
155,7,157,0,0,0,0,0,0,0
156,8,158,0,0,0,0,0,0,0
157,9,159,0,0,0,0,0,0,0
158,10.01,160,0,0,0,0,0,0,0
159,11,161,0,0,0,0,0,0,0
160,13,162,0,0,0,0,0,0,0
161,14,163,0,0,0,0,0,0,0
162,15,164,0,0,0,0,0,0,0
163,16,165,0,0,0,0,0,0,0
164,17,166,0,0,0,0,0,0,0
165,18,167,0,0,0,0,0,0,0
166,0,169,0,0,0,0,0,0,0
167,1,170,0,0,0,0,0,0,0
168,2,171,0,0,0,0,0,0,0
169,3,172,0,0,0,0,0,0,0
170,4,173,0,0,0,0,0,0,0
171,5,174,0,0,0,0,0,0,0
172,6,175,0,0,0,0,0,0,0
173,7,176,0,0,0,0,0,0,0
174,8,177,0,0,0,0,0,0,0
175,9,178,0,0,0,0,0,0,0
176,10,179,0,0,0,0,0,0,0
177,11,180,0,0,0,0,0,0,0
178,12,181,0,0,0,0,0,0,0
179,13,182,0,0,0,0,0,0,0
180,14,183,0,0,0,0,0,0,0
181,15.01,184,0,0,0,0,0,0,0
182,16.01,185,0,0,0,0,0,0,0
183,17.01,186,0,0,0,0,0,0,0
184,18,187,0,0,0,0,0,0,0
185,19,188,0,0,0,0,0,0,0
186,20,189,0,0,0,0,0,0,0
187,21.01,190,0,0,0,0,0,0,0
188,22,191,0,0,0,0,0,0,0
189,23,192,0,0,0,0,0,0,0
190,23.27,193,0,0,0,0,0,0,0
191,24.27,194,0,0,0,0,0,0,0
192,25.27,195,0,0,0,0,0,0,0
193,27.25,196,0,0,0,0,0,0,0
194,30.34,197,0,0,0,0,0,0,0
195,31.34,198,0,0,0,0,0,0,0
196,32.35,199,0,0,0,0,0,0,0
197,33.35,200,0,0,0,0,0,0,0
198,34.35,201,0,0,0,0,0,0,0
199,35.35,202,0,0,0,0,0,0,0
200,36.35,203,0,0,0,0,0,0,0
201,37.35,204,0,0,0,0,0,0,0
202,38.34,205,0,0,0,0,0,0,0
203,39.34,206,0,0,0,0,0,0,0
204,40.35,207,0,0,0,0,0,0,0
205,41.35,208,0,0,0,0,0,0,0
206,42.35,209,0,0,0,0,0,0,0
207,43.35,210,0,0,0,0,0,0,0
208,44.35,211,0,0,0,0,0,0,0
209,45.35,212,0,0,0,0,0,0,0
210,46.35,213,0,0,0,0,0,0,0
211,47.34,214,0,0,0,0,0,0,0
212,48.34,215,0,0,0,0,0,0,0
213,49.35,216,0,0,0,0,0,0,0
214,50.35,217,0,0,0,0,0,0,0
215,51.35,218,0,0,0,0,0,0,0
216,52.35,219,0,0,0,0,0,0,0
217,53.35,220,0,0,0,0,0,0,0
218,54.35,221,0,0,0,0,0,0,0
219,55.34,222,0,0,0,0,0,0,0
220,56.34,223,0,0,0,0,0,0,0
221,57.34,224,0,0,0,0,0,0,0
222,58.35,225,0,0,0,0,0,0,0
223,59.35,226,0,0,0,0,0,0,0
224,60.35,227,0,0,0,0,0,0,0
225,61.35,228,0,0,0,0,0,0,0
226,62.35,229,0,0,0,0,0,0,0
227,63.35,230,0,0,0,0,0,0,0
228,64.34,231,0,0,0,0,0,0,0
229,65.34,232,0,0,0,0,0,0,0
230,66.35,233,0,0,0,0,0,0,0
231,67.35,234,0,0,0,0,0,0,0
232,68.35,235,0,0,0,0,0,0,0
233,69.35,236,0,0,0,0,0,0,0
234,70.35,237,0,0,0,0,0,0,0
235,71.35,238,0,0,0,0,0,0,0
236,72.35,239,0,0,0,0,0,0,0
237,73.34,240,0,0,0,0,0,0,0
238,74.34,241,0,0,0,0,0,0,0
239,75.35,242,0,0,0,0,0,0,0
240,76.35,243,0,0,0,0,0,0,0
241,77.35,244,0,0,0,0,0,0,0
242,78.35,245,0,0,0,0,0,0,0
243,79.35,246,0,0,0,0,0,0,0
244,80.35,247,0,0,0,0,0,0,0
245,81.34,248,0,0,0,0,0,0,0
246,82.34,249,0,0,0,0,0,0,0
247,83.35,250,0,0,0,0,0,0,0
248,84.35,251,0,0,0,0,0,0,0
249,85.35,252,0,0,0,0,0,0,0
250,86.35,253,0,0,0,0,0,0,0
251,87.35,254,0,0,0,0,0,0,0
252,88.35,255,0,0,0,0,0,0,0
253,89.35,256,0,0,0,0,0,0,0
254,90.34,257,0,0,0,0,0,0,0
255,91.34,258,0,0,0,0,0,0,0
256,92.35,259,0,0,0,0,0,0,0
257,93.35,260,0,0,0,0,0,0,0
258,94.35,261,0,0,0,0,0,0,0
259,95.35,262,0,0,0,0,0,0,0
260,96.35,263,0,0,0,0,0,0,0
261,97.35,264,0,0,0,0,0,0,0
262,98.35,265,0,0,0,0,0,0,0
263,99.34,266,0,0,0,0,0,0,0
264,100.35,267,0,0,0,0,0,0,0
265,101.35,268,0,0,0,0,0,0,0
266,102.35,269,0,0,0,0,0,0,0
267,103.35,270,0,0,0,0,0,0,0
268,104.35,271,0,0,0,0,0,0,0
269,105.35,272,0,0,0,0,0,0,0
270,106.35,273,0,0,0,0,0,0,0
271,107.34,274,0,0,0,0,0,0,0
272,108.34,275,0,0,0,0,0,0,0
273,109.35,276,0,0,0,0,0,0,0
274,110.35,277,0,0,0,0,0,0,0
275,111.35,278,0,0,0,0,0,0,0
276,112.35,279,0,0,0,0,0,0,0
277,113.34,280,0,0,0,0,0,0,0
278,114.35,281,0,0,0,0,0,0,0
279,115.35,282,0,0,0,0,0,0,0
280,116.34,283,0,0,0,0,0,0,0
281,117.34,284,0,0,0,0,0,0,0
282,118.34,285,0,0,0,0,0,0,0
283,119.35,286,0,0,0,0,0,0,0
284,120.35,287,0,0,0,0,0,0,0
285,121.35,288,0,0,0,0,0,0,0
286,122.35,289,0,0,0,0,0,0,0
287,123.35,290,0,0,0,0,0,0,0
288,124.35,291,0,0,0,0,0,0,0
289,125.35,292,0,0,0,0,0,0,0
290,126.34,293,0,0,0,0,0,0,0
291,127.35,294,0,0,0,0,0,0,0
292,128.35,295,0,0,0,0,0,0,0
293,129.35,296,0,0,0,0,0,0,0
294,130.35,297,0,0,0,0,0,0,0
295,131.35,298,0,0,0,0,0,0,0
296,132.35,299,0,0,0,0,0,0,0
297,133.35,300,0,0,0,0,0,0,0
298,134.34,301,0,0,0,0,0,0,0
299,135.34,302,0,0,0,0,0,0,0
300,136.35,303,0,0,0,0,0,0,0
301,137.35,304,0,0,0,0,0,0,0
302,137.85,305,0,0,0,0,0,0,0
303,138.85,306,0,0,0,0,0,0,0
304,139.85,307,0,0,0,0,0,0,0
305,140.85,308,0,0,0,0,0,0,0
306,141.85,309,0,0,0,0,0,0,0
307,142.85,310,0,0,0,0,0,0,0
308,143.85,311,0,0,0,0,0,0,0
309,144.85,312,0,0,0,0,0,0,0
310,145.85,313,0,0,0,0,0,0,0
311,146.71,314,0,0,0,0,0,0,0
312,147.71,315,0,0,0,0,0,0,0
313,148.71,316,0,0,0,0,0,0,0
314,149.7,317,0,0,0,0,0,0,0
315,150.71,318,0,0,0,0,0,0,0
316,151.71,319,0,0,0,0,0,0,0
317,152.71,320,0,0,0,0,0,0,0
318,153.71,321,0,0,0,0,0,0,0
319,154.71,322,0,0,0,0,0,0,0
320,155.7,323,0,0,0,0,0,0,0
321,156.71,324,0,0,0,0,0,0,0
322,157.71,325,0,0,0,0,0,0,0
323,158.71,326,0,0,0,0,0,0,0
324,159.71,327,0,0,0,0,0,0,0
325,160.71,328,0,0,0,0,0,0,0
326,161.71,329,0,0,0,0,0,0,0
327,162.71,330,0,0,0,0,0,0,0
328,163.7,331,0,0,0,0,0,0,0
329,164.71,332,0,0,0,0,0,0,0
330,165.71,333,0,0,0,0,0,0,0
331,166.71,334,0,0,0,0,0,0,0
332,167.71,335,0,0,0,0,0,0,0
333,168.71,336,0,0,0,0,0,0,0
334,169.71,337,0,0,0,0,0,0,0
335,170.71,338,0,0,0,0,0,0,0
336,171.71,339,0,0,0,0,0,0,0
337,172.71,340,0,0,0,0,0,0,0
338,173.71,341,0,0,0,0,0,0,0
339,174.71,342,0,0,0,0,0,0,0
340,175.71,343,0,0,0,0,0,0,0
341,176.7,344,0,0,0,0,0,0,0
342,177.71,345,0,0,0,0,0,0,0
343,178.71,346,0,0,0,0,0,0,0
344,179.71,347,0,0,0,0,0,0,0
345,180.71,348,0,0,0,0,0,0,0
346,181.71,349,0,0,0,0,0,0,0
347,182.71,350,0,0,0,0,0,0,0
348,183.71,351,0,0,0,0,0,0,0
349,184.71,352,0,0,0,0,0,0,0
350,185.71,353,0,0,0,0,0,0,0
351,186.71,354,0,0,0,0,0,0,0
352,187.71,355,0,0,0,0,0,0,0
353,188.71,356,0,0,0,0,0,0,0
354,189.71,357,0,0,0,0,0,0,0
355,190.7,358,0,0,0,0,0,0,0
356,191.71,359,0,0,0,0,0,0,0
357,192.71,360,0,0,0,0,0,0,0
358,193.71,361,0,0,0,0,0,0,0
359,194.71,362,0,0,0,0,0,0,0
360,195.71,363,0,0,0,0,0,0,0
361,196.71,364,0,0,0,0,0,0,0
362,197.71,365,0,0,0,0,0,0,0
363,197.79,366,0,0,0,0,0,0,0
364,198.79,367,0,0,0,0,0,0,0
365,199.79,368,0,0,0,0,0,0,0
366,200.8,369,0,0,0,0,0,0,0
367,201.8,370,0,0,0,0,0,0,0
368,202.8,371,0,0,0,0,0,0,0
369,203.8,372,0,0,0,0,0,0,0
370,204.8,373,0,0,0,0,0,0,0
371,205.8,374,0,0,0,0,0,0,0
372,206.8,375,0,0,0,0,0,0,0
373,207.8,376,0,0,0,0,0,0,0
374,208.8,377,0,0,0,0,0,0,0
375,209.8,378,0,0,0,0,0,0,0
376,210.8,379,0,0,0,0,0,0,0
377,211.79,380,0,0,0,0,0,0,0
378,212.8,381,0,0,0,0,0,0,0
379,213.8,382,0,0,0,0,0,0,0
380,214.8,383,0,0,0,0,0,0,0
381,215.8,384,0,0,0,0,0,0,0
382,216.8,385,0,0,0,0,0,0,0
383,217.8,386,0,0,0,0,0,0,0
384,218.8,387,0,0,0,0,0,0,0
385,219.8,388,0,0,0,0,0,0,0
386,220.8,389,0,0,0,0,0,0,0
387,221.8,390,0,0,0,0,0,0,0
388,222.8,391,0,0,0,0,0,0,0
389,223.8,392,0,0,0,0,0,0,0
390,224.8,393,0,0,0,0,0,0,0
391,225.8,394,0,0,0,0,0,0,0
